# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-26 13:37:18 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01108000 TAUNTON RIVER NEAR BRIDGEWATER, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01108000
#            TS   parameter     Description
#        251266       00010     Temperature, water, degrees Celsius
#        251273       00400     pH, water, unfiltered, field, standard units
#        251274       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        251275       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#         66276       00060     Discharge, cubic feet per second
#         66277       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	251266_00010	251266_00010_cd	251273_00400	251273_00400_cd	251274_00095	251274_00095_cd	251275_00300	251275_00300_cd	66276_00060	66276_00060_cd	66277_00065	66277_00065_cd
USGS	01108000	2019-08-01 18:45	EDT									243	A	3.77	A
USGS	01108000	2019-08-01 19:00	EDT									243	A	3.77	A
USGS	01108000	2019-08-01 19:15	EDT									243	A	3.77	A
USGS	01108000	2019-08-01 19:30	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 19:45	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 20:00	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 20:15	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 20:30	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 20:45	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 21:00	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 21:15	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 21:30	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 21:45	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 22:00	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 22:15	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 22:30	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 22:45	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 23:00	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 23:15	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 23:30	EDT									240	A	3.76	A
USGS	01108000	2019-08-01 23:45	EDT									239	A	3.76	A
USGS	01108000	2019-08-02 00:00	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 00:15	EDT									239	A	3.76	A
USGS	01108000	2019-08-02 00:30	EDT									239	A	3.76	A
USGS	01108000	2019-08-02 00:45	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 01:00	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 01:15	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 01:30	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 01:45	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 02:00	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 02:15	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 02:30	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 02:45	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 03:00	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 03:15	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 03:30	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 03:45	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 04:00	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 04:15	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 04:30	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 04:45	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 05:00	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 05:15	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 05:30	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 05:45	EDT									236	A	3.75	A
USGS	01108000	2019-08-02 06:00	EDT									235	A	3.75	A
USGS	01108000	2019-08-02 06:15	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 06:30	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 06:45	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 07:00	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 07:15	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 07:30	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 07:45	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 08:00	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 08:15	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 08:30	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 08:45	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 09:00	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 09:15	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 09:30	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 09:45	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 10:00	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 10:15	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 10:30	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 10:45	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 11:00	EDT									228	A	3.73	A
USGS	01108000	2019-08-02 11:15	EDT									232	A	3.74	A
USGS	01108000	2019-08-02 11:30	EDT									228	A	3.73	A
USGS	01108000	2019-08-02 11:45	EDT									228	A	3.73	A
USGS	01108000	2019-08-02 12:00	EDT									228	A	3.72	A
USGS	01108000	2019-08-02 12:15	EDT									228	A	3.72	A
USGS	01108000	2019-08-02 12:30	EDT									228	A	3.72	A
USGS	01108000	2019-08-02 12:45	EDT									228	A	3.72	A
USGS	01108000	2019-08-02 13:00	EDT									228	A	3.72	A
USGS	01108000	2019-08-02 13:15	EDT									228	A	3.72	A
USGS	01108000	2019-08-02 13:30	EDT									228	A	3.72	A
USGS	01108000	2019-08-02 13:45	EDT									228	A	3.72	A
USGS	01108000	2019-08-02 14:00	EDT									228	A	3.72	A
USGS	01108000	2019-08-02 14:15	EDT									228	A	3.72	A
USGS	01108000	2019-08-02 14:30	EDT									224	A	3.71	A
USGS	01108000	2019-08-02 14:45	EDT									224	A	3.71	A
USGS	01108000	2019-08-02 15:00	EDT									224	A	3.71	A
USGS	01108000	2019-08-02 15:15	EDT									224	A	3.71	A
USGS	01108000	2019-08-02 15:30	EDT									224	A	3.71	A
USGS	01108000	2019-08-02 15:45	EDT									224	A	3.71	A
USGS	01108000	2019-08-02 16:00	EDT									224	A	3.71	A
USGS	01108000	2019-08-02 16:15	EDT									224	A	3.71	A
USGS	01108000	2019-08-02 16:30	EDT									224	A	3.71	A
USGS	01108000	2019-08-02 16:45	EDT									224	A	3.71	A
USGS	01108000	2019-08-02 17:00	EDT									224	A	3.71	A
USGS	01108000	2019-08-02 17:15	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 17:30	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 17:45	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 18:00	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 18:15	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 18:30	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 18:45	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 19:00	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 19:15	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 19:30	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 19:45	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 20:00	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 20:15	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 20:30	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 20:45	EDT									217	A	3.69	A
USGS	01108000	2019-08-02 21:00	EDT									221	A	3.70	A
USGS	01108000	2019-08-02 21:15	EDT									217	A	3.69	A
USGS	01108000	2019-08-02 21:30	EDT									217	A	3.69	A
USGS	01108000	2019-08-02 21:45	EDT									217	A	3.69	A
USGS	01108000	2019-08-02 22:00	EDT									217	A	3.69	A
USGS	01108000	2019-08-02 22:15	EDT									217	A	3.69	A
USGS	01108000	2019-08-02 22:30	EDT									217	A	3.69	A
USGS	01108000	2019-08-02 22:45	EDT									217	A	3.69	A
USGS	01108000	2019-08-02 23:00	EDT									217	A	3.69	A
USGS	01108000	2019-08-02 23:15	EDT									217	A	3.69	A
USGS	01108000	2019-08-02 23:30	EDT									217	A	3.69	A
USGS	01108000	2019-08-02 23:45	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 00:00	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 00:15	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 00:30	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 00:45	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 01:00	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 01:15	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 01:30	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 01:45	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 02:00	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 02:15	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 02:30	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 02:45	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 03:00	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 03:15	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 03:30	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 03:45	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 04:00	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 04:15	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 04:30	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 04:45	EDT									217	A	3.69	A
USGS	01108000	2019-08-03 05:00	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 05:15	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 05:30	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 05:45	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 06:00	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 06:15	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 06:30	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 06:45	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 07:00	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 07:15	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 07:30	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 07:45	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 08:00	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 08:15	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 08:30	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 08:45	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 09:00	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 09:15	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 09:30	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 09:45	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 10:00	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 10:15	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 10:30	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 10:45	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 11:00	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 11:15	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 11:30	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 11:45	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 12:00	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 12:15	EDT									213	A	3.68	A
USGS	01108000	2019-08-03 12:30	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 12:45	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 13:00	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 13:15	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 13:30	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 13:45	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 14:00	EDT									206	A	3.66	A
USGS	01108000	2019-08-03 14:15	EDT									210	A	3.67	A
USGS	01108000	2019-08-03 14:30	EDT									209	A	3.67	A
USGS	01108000	2019-08-03 14:45	EDT									206	A	3.66	A
USGS	01108000	2019-08-03 15:00	EDT									206	A	3.66	A
USGS	01108000	2019-08-03 15:15	EDT									206	A	3.66	A
USGS	01108000	2019-08-03 15:30	EDT									206	A	3.66	A
USGS	01108000	2019-08-03 15:45	EDT									209	A	3.67	A
USGS	01108000	2019-08-03 16:00	EDT									206	A	3.66	A
USGS	01108000	2019-08-03 16:15	EDT									206	A	3.66	A
USGS	01108000	2019-08-03 16:30	EDT									206	A	3.66	A
USGS	01108000	2019-08-03 16:45	EDT									206	A	3.66	A
USGS	01108000	2019-08-03 17:00	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 17:15	EDT									206	A	3.66	A
USGS	01108000	2019-08-03 17:30	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 17:45	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 18:00	EDT									206	A	3.66	A
USGS	01108000	2019-08-03 18:15	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 18:30	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 18:45	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 19:00	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 19:15	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 19:30	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 19:45	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 20:00	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 20:15	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 20:30	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 20:45	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 21:00	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 21:15	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 21:30	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 21:45	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 22:00	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 22:15	EDT									203	A	3.65	A
USGS	01108000	2019-08-03 22:30	EDT									202	A	3.65	A
USGS	01108000	2019-08-03 22:45	EDT									202	A	3.65	A
USGS	01108000	2019-08-03 23:00	EDT									199	A	3.64	A
USGS	01108000	2019-08-03 23:15	EDT									199	A	3.64	A
USGS	01108000	2019-08-03 23:30	EDT									199	A	3.64	A
USGS	01108000	2019-08-03 23:45	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 00:00	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 00:15	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 00:30	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 00:45	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 01:00	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 01:15	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 01:30	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 01:45	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 02:00	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 02:15	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 02:30	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 02:45	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 03:00	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 03:15	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 03:30	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 03:45	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 04:00	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 04:15	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 04:30	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 04:45	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 05:00	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 05:15	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 05:30	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 05:45	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 06:00	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 06:15	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 06:30	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 06:45	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 07:00	EDT									202	A	3.65	A
USGS	01108000	2019-08-04 07:15	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 07:30	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 07:45	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 08:00	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 08:15	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 08:30	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 08:45	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 09:00	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 09:15	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 09:30	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 09:45	EDT									199	A	3.64	A
USGS	01108000	2019-08-04 10:00	EDT									198	A	3.64	A
USGS	01108000	2019-08-04 10:15	EDT									198	A	3.64	A
USGS	01108000	2019-08-04 10:30	EDT									198	A	3.64	A
USGS	01108000	2019-08-04 10:45	EDT									198	A	3.64	A
USGS	01108000	2019-08-04 11:00	EDT									198	A	3.64	A
USGS	01108000	2019-08-04 11:15	EDT									198	A	3.64	A
USGS	01108000	2019-08-04 11:30	EDT									198	A	3.64	A
USGS	01108000	2019-08-04 11:45	EDT									198	A	3.64	A
USGS	01108000	2019-08-04 12:00	EDT									198	A	3.64	A
USGS	01108000	2019-08-04 12:15	EDT									198	A	3.64	A
USGS	01108000	2019-08-04 12:30	EDT									198	A	3.63	A
USGS	01108000	2019-08-04 12:45	EDT									198	A	3.63	A
USGS	01108000	2019-08-04 13:00	EDT									195	A	3.62	A
USGS	01108000	2019-08-04 13:15	EDT									195	A	3.62	A
USGS	01108000	2019-08-04 13:30	EDT									195	A	3.62	A
USGS	01108000	2019-08-04 13:45	EDT									195	A	3.62	A
USGS	01108000	2019-08-04 14:00	EDT									195	A	3.62	A
USGS	01108000	2019-08-04 14:15	EDT									195	A	3.62	A
USGS	01108000	2019-08-04 14:30	EDT									195	A	3.62	A
USGS	01108000	2019-08-04 14:45	EDT									198	A	3.63	A
USGS	01108000	2019-08-04 15:00	EDT									198	A	3.63	A
USGS	01108000	2019-08-04 15:15	EDT									195	A	3.62	A
USGS	01108000	2019-08-04 15:30	EDT									195	A	3.62	A
USGS	01108000	2019-08-04 15:45	EDT									195	A	3.62	A
USGS	01108000	2019-08-04 16:00	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 16:15	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 16:30	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 16:45	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 17:00	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 17:15	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 17:30	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 17:45	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 18:00	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 18:15	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 18:30	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 18:45	EDT									191	A	3.61	A
USGS	01108000	2019-08-04 19:00	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 19:15	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 19:30	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 19:45	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 20:00	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 20:15	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 20:30	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 20:45	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 21:00	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 21:15	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 21:30	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 21:45	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 22:00	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 22:15	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 22:30	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 22:45	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 23:00	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 23:15	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 23:30	EDT									188	A	3.60	A
USGS	01108000	2019-08-04 23:45	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 00:00	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 00:15	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 00:30	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 00:45	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 01:00	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 01:15	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 01:30	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 01:45	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 02:00	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 02:15	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 02:30	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 02:45	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 03:00	EDT									188	A	3.60	A
USGS	01108000	2019-08-05 03:15	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 03:30	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 03:45	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 04:00	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 04:15	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 04:30	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 04:45	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 05:00	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 05:15	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 05:30	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 05:45	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 06:00	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 06:15	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 06:30	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 06:45	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 07:00	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 07:15	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 07:30	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 07:45	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 08:00	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 08:15	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 08:30	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 08:45	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 09:00	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 09:15	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 09:30	EDT									187	A	3.60	A
USGS	01108000	2019-08-05 09:45	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 10:00	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 10:15	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 10:30	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 10:45	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 11:00	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 11:15	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 11:30	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 11:45	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 12:00	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 12:15	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 12:30	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 12:45	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 13:00	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 13:15	EDT									184	A	3.59	A
USGS	01108000	2019-08-05 13:30	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 13:45	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 14:00	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 14:15	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 14:30	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 14:45	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 15:00	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 15:15	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 15:30	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 15:45	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 16:00	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 16:15	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 16:30	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 16:45	EDT									180	A	3.58	A
USGS	01108000	2019-08-05 17:00	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 17:15	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 17:30	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 17:45	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 18:00	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 18:15	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 18:30	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 18:45	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 19:00	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 19:15	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 19:30	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 19:45	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 20:00	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 20:15	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 20:30	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 20:45	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 21:00	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 21:15	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 21:30	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 21:45	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 22:00	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 22:15	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 22:30	EDT									177	A	3.57	A
USGS	01108000	2019-08-05 22:45	EDT									174	A	3.56	A
