# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-04-11 04:17:16 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 452053119323001 WILLOW CREEK RESERVOIR NW CORNER, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 452053119323001
#            TS   parameter     Description
#        117843       00010     Temperature, water, degrees Celsius
#        117844       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        117845       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#        117846       00400     pH, water, unfiltered, field, standard units
#        117847       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        117848       62361     Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	117843_00010	117843_00010_cd	117844_00095	117844_00095_cd	117845_00300	117845_00300_cd	117846_00400	117846_00400_cd	117847_63680	117847_63680_cd	117848_62361	117848_62361_cd
USGS	452053119323001	2015-07-20 03:00	PDT	24.3	A	241	A	8.4	A	8.9	A	1.3	A	3.3	A
USGS	452053119323001	2015-07-20 04:00	PDT	24.2	A	241	A	8.4	A	8.9	A	1.3	A	3.7	A
USGS	452053119323001	2015-07-20 05:00	PDT	24.0	A	241	A	8.4	A	8.9	A	1.3	A	4.8	A
USGS	452053119323001	2015-07-20 06:00	PDT	24.0	A	241	A	8.4	A	8.9	A	1.4	A	4.0	A
USGS	452053119323001	2015-07-20 07:00	PDT	23.9	A	241	A	8.4	A	8.9	A	1.3	A	4.3	A
USGS	452053119323001	2015-07-20 08:00	PDT	24.0	A	241	A	8.5	A	8.9	A	1.3	A	2.3	A
USGS	452053119323001	2015-07-20 09:00	PDT	23.8	A	241	A	8.5	A	8.9	A	1.5	A	2.5	A
USGS	452053119323001	2015-07-20 10:00	PDT	23.8	A	241	A	8.5	A	8.9	A	1.4	A	2.5	A
USGS	452053119323001	2015-07-20 11:00	PDT	24.0	A	241	A	8.5	A	8.9	A	1.6	A	3.3	A
USGS	452053119323001	2015-07-20 12:00	PDT	24.0	A	241	A	8.5	A	8.9	A	1.4	A	2.7	A
USGS	452053119323001	2015-07-20 13:00	PDT	23.7	A	241	A	8.5	A	8.9	A	1.7	A	2.8	A
USGS	452053119323001	2015-07-20 14:00	PDT	24.2	A	241	A	8.5	A	8.9	A	1.4	A	3.4	A
USGS	452053119323001	2015-07-20 15:00	PDT	24.2	A	241	A	8.6	A	8.9	A	1.5	A	2.9	A
USGS	452053119323001	2015-07-20 16:00	PDT	24.0	A	241	A	8.5	A	8.9	A	1.7	A	3.5	A
USGS	452053119323001	2015-07-20 17:00	PDT	24.1	A	241	A	8.7	A	8.9	A	1.8	A	3.3	A
USGS	452053119323001	2015-07-20 18:00	PDT	24.1	A	241	A	8.4	A	8.9	A	1.7	A	4.2	A
USGS	452053119323001	2015-07-20 19:00	PDT	23.8	A	241	A	8.2	A	8.9	A	2.1	A	4.0	A
USGS	452053119323001	2015-07-20 20:00	PDT	23.7	A	242	A	8.2	A	8.9	A	2.1	A	5.4	A
USGS	452053119323001	2015-07-20 21:00	PDT	23.7	A	241	A	8.2	A	8.9	A	2.1	A	7.0	A
USGS	452053119323001	2015-07-20 22:00	PDT	23.6	A	241	A	8.1	A	8.8	A	2.3	A	4.5	A
USGS	452053119323001	2015-07-20 23:00	PDT	23.6	A	242	A	8.1	A	8.9	A	1.8	A	3.5	A
USGS	452053119323001	2015-07-21 00:00	PDT	23.5	A	241	A	8.1	A	8.9	A	1.9	A	5.0	A
USGS	452053119323001	2015-07-21 01:00	PDT	23.5	A	241	A	8.0	A	8.9	A	2.1	A	6.2	A
USGS	452053119323001	2015-07-21 02:00	PDT	23.4	A	241	A	8.0	A	8.9	A	2.1	A	4.3	A
USGS	452053119323001	2015-07-21 03:00	PDT	23.4	A	242	A	7.9	A	8.8	A	1.8	A	4.5	A
USGS	452053119323001	2015-07-21 04:00	PDT	23.3	A	242	A	7.9	A	8.8	A	1.7	A	5.5	A
USGS	452053119323001	2015-07-21 05:00	PDT	23.3	A	241	A	8.0	A	8.8	A	1.9	A	5.7	A
USGS	452053119323001	2015-07-21 06:00	PDT	23.2	A	241	A	8.0	A	8.8	A	2.1	A	4.9	A
USGS	452053119323001	2015-07-21 07:00	PDT	23.2	A	242	A	8.0	A	8.8	A	2.1	A	2.2	A
USGS	452053119323001	2015-07-21 08:00	PDT	23.3	A	242	A	8.0	A	8.8	A	1.7	A	4.3	A
USGS	452053119323001	2015-07-21 09:00	PDT	23.4	A	242	A	8.1	A	8.9	A	1.6	A	3.5	A
USGS	452053119323001	2015-07-21 10:00	PDT	23.6	A	241	A	8.2	A	8.9	A	1.7	A	3.3	A
USGS	452053119323001	2015-07-21 11:00	PDT	23.6	A	242	A	8.2	A	8.9	A	1.6	A	2.5	A
USGS	452053119323001	2015-07-21 12:00	PDT	23.6	A	242	A	8.2	A	8.9	A	1.7	A	2.8	A
USGS	452053119323001	2015-07-21 13:00	PDT	23.7	A	242	A	8.3	A	8.9	A	1.8	A	2.8	A
USGS	452053119323001	2015-07-21 14:00	PDT	23.6	A	242	A	8.3	A	8.9	A	1.6	A	3.5	A
USGS	452053119323001	2015-07-21 15:00	PDT	23.9	A	242	A	8.2	A	8.9	A	1.8	A	3.2	A
USGS	452053119323001	2015-07-21 16:00	PDT	23.9	A	242	A	8.1	A	8.9	A	1.8	A	3.3	A
USGS	452053119323001	2015-07-21 17:00	PDT	23.7	A	242	A	8.1	A	8.8	A	2.1	A	4.0	A
USGS	452053119323001	2015-07-21 18:00	PDT	23.6	A	242	A	8.0	A	8.9	A	2.0	A	3.5	A
USGS	452053119323001	2015-07-21 19:00	PDT	23.4	A	242	A	8.0	A	8.8	A	1.9	A	4.3	A
USGS	452053119323001	2015-07-21 20:00	PDT	23.3	A	242	A	7.9	A	8.8	A	2.1	A	4.6	A
USGS	452053119323001	2015-07-21 21:00	PDT	23.4	A	242	A	7.9	A	8.8	A	2.5	A	4.7	A
USGS	452053119323001	2015-07-21 22:00	PDT	23.3	A	242	A	7.9	A	8.8	A	2.4	A	4.5	A
USGS	452053119323001	2015-07-21 23:00	PDT	23.3	A	242	A	7.8	A	8.8	A	2.3	A	5.8	A
USGS	452053119323001	2015-07-22 00:00	PDT	23.2	A	242	A	7.8	A	8.8	A	2.2	A	4.3	A
USGS	452053119323001	2015-07-22 01:00	PDT	23.2	A	242	A	7.8	A	8.8	A	2.0	A	4.2	A
USGS	452053119323001	2015-07-22 02:00	PDT	23.1	A	242	A	7.8	A	8.8	A	2.0	A	4.2	A
USGS	452053119323001	2015-07-22 03:00	PDT	23.0	A	242	A	7.7	A	8.8	A	1.8	A	5.3	A
USGS	452053119323001	2015-07-22 04:00	PDT	23.0	A	242	A	7.7	A	8.8	A	2.0	A	4.3	A
USGS	452053119323001	2015-07-22 05:00	PDT	22.9	A	242	A	7.7	A	8.8	A	1.9	A	4.3	A
USGS	452053119323001	2015-07-22 06:00	PDT	22.8	A	242	A	7.7	A	8.8	A	2.0	A	3.3	A
USGS	452053119323001	2015-07-22 07:00	PDT	22.8	A	242	A	7.7	A	8.8	A	1.6	A	4.3	A
USGS	452053119323001	2015-07-22 08:00	PDT	22.8	A	242	A	7.7	A	8.8	A	2.0	A	3.4	A
USGS	452053119323001	2015-07-22 09:00	PDT	22.9	A	242	A	7.7	A	8.8	A	1.7	A	3.3	A
USGS	452053119323001	2015-07-22 10:00	PDT	23.0	A	242	A	7.8	A	8.8	A	1.7	A	3.1	A
USGS	452053119323001	2015-07-22 11:00	PDT	23.1	A	242	A	7.8	A	8.8	A	1.8	A	2.8	A
USGS	452053119323001	2015-07-22 12:00	PDT	23.3	A	242	A	7.9	A	8.8	A	1.7	A	2.8	A
USGS	452053119323001	2015-07-22 13:00	PDT	23.5	A	243	A	7.9	A	8.8	A	1.5	A	3.5	A
USGS	452053119323001	2015-07-22 14:00	PDT	23.1	A	242	A	8.0	A	8.8	A	1.8	A	2.7	A
USGS	452053119323001	2015-07-22 15:00	PDT	23.7	A	242	A	8.1	A	8.8	A	1.5	A	2.2	A
USGS	452053119323001	2015-07-22 16:00	PDT	23.7	A	243	A	8.0	A	8.8	A	1.8	A	2.8	A
USGS	452053119323001	2015-07-22 17:00	PDT	23.5	A	242	A	8.1	A	8.8	A	1.4	A	3.5	A
USGS	452053119323001	2015-07-22 18:00	PDT	23.4	A	242	A	8.0	A	8.8	A	1.7	A	3.2	A
USGS	452053119323001	2015-07-22 19:00	PDT	23.2	A	242	A	8.0	A	8.8	A	1.6	A	3.3	A
USGS	452053119323001	2015-07-22 20:00	PDT	23.2	A	242	A	7.9	A	8.8	A	1.7	A	2.8	A
USGS	452053119323001	2015-07-22 21:00	PDT	23.0	A	242	A	7.8	A	8.8	A	1.9	A	3.6	A
USGS	452053119323001	2015-07-22 22:00	PDT	23.0	A	242	A	7.8	A	8.8	A	1.9	A	4.0	A
USGS	452053119323001	2015-07-22 23:00	PDT	22.9	A	242	A	7.8	A	8.8	A	1.7	A	3.3	A
USGS	452053119323001	2015-07-23 00:00	PDT	22.8	A	242	A	7.7	A	8.8	A	1.6	A	3.2	A
USGS	452053119323001	2015-07-23 01:00	PDT	22.8	A	242	A	7.7	A	8.8	A	1.7	A	3.8	A
USGS	452053119323001	2015-07-23 02:00	PDT	22.8	A	242	A	7.6	A	8.8	A	1.5	A	2.5	A
USGS	452053119323001	2015-07-23 03:00	PDT	22.7	A	242	A	7.7	A	8.8	A	2.0	A	3.3	A
USGS	452053119323001	2015-07-23 04:00	PDT	22.6	A	242	A	7.6	A	8.8	A	1.7	A	3.3	A
USGS	452053119323001	2015-07-23 05:00	PDT	22.6	A	242	A	7.5	A	8.8	A	1.7	A	2.2	A
USGS	452053119323001	2015-07-23 06:00	PDT	22.6	A	242	A	7.5	A	8.8	A	1.7	A	2.0	A
USGS	452053119323001	2015-07-23 07:00	PDT	22.6	A	242	A	7.6	A	8.8	A	1.9	A	3.7	A
USGS	452053119323001	2015-07-23 08:00	PDT	22.6	A	241	A	7.6	A	8.8	A	1.6	A	2.5	A
USGS	452053119323001	2015-07-23 09:00	PDT	22.7	A	242	A	7.7	A	8.8	A	1.7	A	3.0	A
USGS	452053119323001	2015-07-23 10:00	PDT	22.8	A	241	A	7.7	A	8.8	A	1.6	A	2.3	A
USGS	452053119323001	2015-07-23 11:00	PDT	22.8	A	242	A	7.8	A	8.8	A	1.7	A	2.8	A
USGS	452053119323001	2015-07-23 12:00	PDT	23.0	A	242	A	7.8	A	8.8	A	1.6	A	2.5	A
USGS	452053119323001	2015-07-23 13:00	PDT	23.1	A	242	A	7.8	A	8.8	A	1.7	A	1.7	A
USGS	452053119323001	2015-07-23 14:00	PDT	23.0	A	242	A	7.8	A	8.8	A	1.8	A	2.8	A
USGS	452053119323001	2015-07-23 15:00	PDT	23.1	A	242	A	8.0	A	8.8	A	1.8	A	3.2	A
USGS	452053119323001	2015-07-23 16:00	PDT	23.2	A	242	A	8.0	A	8.8	A	1.7	A	3.5	A
USGS	452053119323001	2015-07-23 17:00	PDT	23.2	A	242	A	8.1	A	8.8	A	1.9	A	3.5	A
USGS	452053119323001	2015-07-23 18:00	PDT	23.0	A	242	A	8.0	A	8.8	A	2.7	A	3.6	A
USGS	452053119323001	2015-07-23 19:00	PDT	22.8	A	242	A	7.8	A	8.8	A	2.3	A	3.1	A
USGS	452053119323001	2015-07-23 20:00	PDT	22.7	A	242	A	7.7	A	8.8	A	2.2	A	3.6	A
USGS	452053119323001	2015-07-23 21:00	PDT	22.7	A	242	A	7.7	A	8.8	A	2.2	A	4.4	A
USGS	452053119323001	2015-07-23 22:00	PDT	22.6	A	242	A	7.7	A	8.8	A	1.9	A	4.0	A
USGS	452053119323001	2015-07-23 23:00	PDT	22.6	A	242	A	7.7	A	8.8	A	2.0	A	5.1	A
USGS	452053119323001	2015-07-24 00:00	PDT	22.6	A	242	A	7.7	A	8.8	A	2.3	A	3.8	A
USGS	452053119323001	2015-07-24 01:00	PDT	22.6	A	242	A	7.6	A	8.8	A	2.2	A	3.6	A
USGS	452053119323001	2015-07-24 02:00	PDT	22.5	A	242	A	7.6	A	8.8	A	1.9	A	4.8	A
USGS	452053119323001	2015-07-24 03:00	PDT	22.5	A	242	A	7.6	A	8.8	A	1.9	A	3.4	A
USGS	452053119323001	2015-07-24 04:00	PDT	22.5	A	242	A	7.6	A	8.8	A	2.1	A	4.3	A
USGS	452053119323001	2015-07-24 05:00	PDT	22.4	A	242	A	7.6	A	8.8	A	2.0	A	3.5	A
USGS	452053119323001	2015-07-24 06:00	PDT	22.4	A	242	A	7.5	A	8.8	A	1.6	A	4.1	A
USGS	452053119323001	2015-07-24 07:00	PDT	22.4	A	242	A	7.5	A	8.8	A	1.8	A	3.9	A
USGS	452053119323001	2015-07-24 08:00	PDT	22.5	A	242	A	7.6	A	8.8	A	2.2	A	3.1	A
USGS	452053119323001	2015-07-24 09:00	PDT	22.5	A	242	A	7.6	A	8.8	A	1.9	A	3.1	A
USGS	452053119323001	2015-07-24 10:00	PDT	22.6	A	242	A	7.7	A	8.8	A	1.9	A	3.0	A
USGS	452053119323001	2015-07-24 11:00	PDT	22.7	A	242	A	7.7	A	8.8	A	1.9	A	2.9	A
USGS	452053119323001	2015-07-24 12:00	PDT	22.7	A	242	A	7.8	A	8.8	A	1.8	A	2.8	A
USGS	452053119323001	2015-07-24 13:00	PDT	22.9	A	242	A	7.8	A	8.8	A	1.8	A	2.2	A
USGS	452053119323001	2015-07-24 14:00	PDT	22.9	A	242	A	7.8	A	8.8	A	1.9	A	2.6	A
USGS	452053119323001	2015-07-24 15:00	PDT	23.2	A	242	A	8.0	A	8.8	A	1.8	A	2.4	A
USGS	452053119323001	2015-07-24 16:00	PDT	23.3	A	242	A	8.0	A	8.8	A	1.8	A	2.6	A
USGS	452053119323001	2015-07-24 17:00	PDT	23.1	A	242	A	8.0	A	8.8	A	2.0	A	2.8	A
USGS	452053119323001	2015-07-24 18:00	PDT	22.9	A	242	A	7.9	A	8.8	A	2.3	A	3.3	A
USGS	452053119323001	2015-07-24 19:00	PDT	22.8	A	242	A	7.8	A	8.8	A	2.4	A	4.6	A
USGS	452053119323001	2015-07-24 20:00	PDT	22.8	A	242	A	7.8	A	8.8	A	2.4	A	3.3	A
USGS	452053119323001	2015-07-24 21:00	PDT	22.8	A	242	A	7.8	A	8.8	A	2.3	A	4.8	A
USGS	452053119323001	2015-07-24 22:00	PDT	22.7	A	242	A	7.8	A	8.8	A	2.5	A	3.8	A
USGS	452053119323001	2015-07-24 23:00	PDT	22.7	A	242	A	7.8	A	8.8	A	2.2	A	3.8	A
USGS	452053119323001	2015-07-25 00:00	PDT	22.6	A	242	A	7.8	A	8.8	A	2.1	A	3.5	A
USGS	452053119323001	2015-07-25 01:00	PDT	22.6	A	242	A	7.8	A	8.8	A	1.9	A	2.9	A
USGS	452053119323001	2015-07-25 02:00	PDT	22.5	A	242	A	7.7	A	8.8	A	1.6	A	4.0	A
USGS	452053119323001	2015-07-25 03:00	PDT	22.4	A	242	A	7.6	A	8.8	A	1.6	A	3.0	A
USGS	452053119323001	2015-07-25 04:00	PDT	22.3	A	242	A	7.6	A	8.8	A	2.0	A	3.0	A
USGS	452053119323001	2015-07-25 05:00	PDT	22.3	A	242	A	7.6	A	8.8	A	1.7	A	3.6	A
USGS	452053119323001	2015-07-25 06:00	PDT	22.3	A	243	A	7.5	A	8.8	A	1.6	A	3.0	A
USGS	452053119323001	2015-07-25 07:00	PDT	22.3	A	242	A	7.7	A	8.8	A	2.3	A	3.4	A
USGS	452053119323001	2015-07-25 08:00	PDT	22.3	A	242	A	7.6	A	8.8	A	1.7	A	2.6	A
USGS	452053119323001	2015-07-25 09:00	PDT	22.5	A	242	A	7.8	A	8.8	A	1.8	A	2.6	A
USGS	452053119323001	2015-07-25 10:00	PDT	22.5	A	242	A	7.8	A	8.8	A	1.7	A	3.0	A
USGS	452053119323001	2015-07-25 11:00	PDT	22.5	A	242	A	7.8	A	8.8	A	1.8	A	3.2	A
USGS	452053119323001	2015-07-25 12:00	PDT	22.5	A	242	A	7.8	A	8.8	A	1.7	A	3.1	A
USGS	452053119323001	2015-07-25 13:00	PDT	22.8	A	243	A	7.9	A	8.8	A	1.5	A	2.3	A
USGS	452053119323001	2015-07-25 14:00	PDT	22.9	A	243	A	8.0	A	8.8	A	1.6	A	2.5	A
USGS	452053119323001	2015-07-25 15:00	PDT	22.8	A	243	A	7.9	A	8.8	A	1.7	A	2.9	A
USGS	452053119323001	2015-07-25 16:00	PDT	22.7	A	242	A	8.0	A	8.8	A	1.6	A	2.9	A
USGS	452053119323001	2015-07-25 17:00	PDT	22.6	A	243	A	7.9	A	8.8	A	2.0	A	2.8	A
USGS	452053119323001	2015-07-25 18:00	PDT	22.4	A	243	A	7.8	A	8.8	A	2.4	A	2.9	A
USGS	452053119323001	2015-07-25 19:00	PDT	22.4	A	243	A	7.6	A	8.8	A	2.6	A	3.4	A
USGS	452053119323001	2015-07-25 20:00	PDT	22.3	A	243	A	7.6	A	8.8	A	2.7	A	5.7	A
USGS	452053119323001	2015-07-25 21:00	PDT	22.3	A	243	A	7.5	A	8.8	A	2.6	A	6.0	A
USGS	452053119323001	2015-07-25 22:00	PDT	22.3	A	243	A	7.5	A	8.8	A	2.5	A	5.7	A
USGS	452053119323001	2015-07-25 23:00	PDT	22.3	A	243	A	7.4	A	8.8	A	2.6	A	3.6	A
USGS	452053119323001	2015-07-26 00:00	PDT	22.2	A	243	A	7.4	A	8.8	A	2.8	A	4.9	A
USGS	452053119323001	2015-07-26 01:00	PDT	22.2	A	243	A	7.5	A	8.8	A	2.8	A	4.1	A
USGS	452053119323001	2015-07-26 02:00	PDT	22.1	A	243	A	7.5	A	8.8	A	2.6	A	4.4	A
USGS	452053119323001	2015-07-26 03:00	PDT	22.1	A	243	A	7.4	A	8.8	A	2.5	A	4.6	A
USGS	452053119323001	2015-07-26 04:00	PDT	22.0	A	243	A	7.4	A	8.8	A	2.3	A	3.3	A
USGS	452053119323001	2015-07-26 05:00	PDT	22.0	A	243	A	7.3	A	8.7	A	2.5	A	3.1	A
USGS	452053119323001	2015-07-26 06:00	PDT	21.9	A	243	A	7.3	A	8.7	A	2.5	A	4.6	A
USGS	452053119323001	2015-07-26 07:00	PDT	21.9	A	243	A	7.2	A	8.7	A	2.2	A	3.8	A
USGS	452053119323001	2015-07-26 08:00	PDT	21.9	A	243	A	7.2	A	8.7	A	2.3	A	2.3	A
USGS	452053119323001	2015-07-26 09:00	PDT	21.9	A	243	A	7.3	A	8.7	A	2.2	A	3.4	A
USGS	452053119323001	2015-07-26 10:00	PDT	21.9	A	243	A	7.4	A	8.7	A	2.5	A	3.9	A
USGS	452053119323001	2015-07-26 11:00	PDT	21.9	A	243	A	7.5	A	8.7	A	2.9	A	6.7	A
USGS	452053119323001	2015-07-26 12:00	PDT	22.0	A	243	A	7.6	A	8.7	A	2.8	A	4.4	A
USGS	452053119323001	2015-07-26 13:00	PDT	22.0	A	243	A	7.5	A	8.7	A	2.5	A	3.2	A
USGS	452053119323001	2015-07-26 14:00	PDT	22.0	A	243	A	7.5	A	8.7	A	2.4	A	2.9	A
USGS	452053119323001	2015-07-26 15:00	PDT	21.9	A	243	A	7.5	A	8.7	A	2.5	A	2.8	A
USGS	452053119323001	2015-07-26 16:00	PDT	21.9	A	243	A	7.5	A	8.7	A	2.9	A	3.4	A
USGS	452053119323001	2015-07-26 17:00	PDT	21.9	A	243	A	7.5	A	8.7	A	2.9	A	2.9	A
USGS	452053119323001	2015-07-26 18:00	PDT	21.8	A	243	A	7.6	A	8.7	A	3.0	A	3.1	A
USGS	452053119323001	2015-07-26 19:00	PDT	21.7	A	243	A	7.6	A	8.7	A	2.7	A	3.4	A
USGS	452053119323001	2015-07-26 20:00	PDT	21.6	A	243	A	7.5	A	8.7	A	2.8	A	4.2	A
USGS	452053119323001	2015-07-26 21:00	PDT	21.6	A	244	A	7.4	A	8.7	A	2.4	A	4.2	A
USGS	452053119323001	2015-07-26 22:00	PDT	21.6	A	243	A	7.4	A	8.7	A	3.1	A	2.8	A
USGS	452053119323001	2015-07-26 23:00	PDT	21.6	A	243	A	7.4	A	8.7	A	3.2	A	3.4	A
USGS	452053119323001	2015-07-27 00:00	PDT	21.5	A	244	A	7.4	A	8.7	A	2.6	A	3.2	A
USGS	452053119323001	2015-07-27 01:00	PDT	21.5	A	243	A	7.4	A	8.7	A	2.9	A	3.7	A
USGS	452053119323001	2015-07-27 02:00	PDT	21.5	A	244	A	7.2	A	8.7	A	2.5	A	7.1	A
USGS	452053119323001	2015-07-27 03:00	PDT	21.4	A	243	A	7.3	A	8.7	A	3.0	A	3.8	A
USGS	452053119323001	2015-07-27 04:00	PDT	21.4	A	244	A	7.2	A	8.7	A	2.5	A	2.6	A
USGS	452053119323001	2015-07-27 05:00	PDT	21.3	A	244	A	7.2	A	8.7	A	2.7	A	5.8	A
USGS	452053119323001	2015-07-27 06:00	PDT	21.3	A	243	A	7.3	A	8.7	A	2.8	A	3.1	A
USGS	452053119323001	2015-07-27 07:00	PDT	21.2	A	243	A	7.3	A	8.7	A	2.9	A	4.0	A
USGS	452053119323001	2015-07-27 08:00	PDT	21.2	A	243	A	7.4	A	8.7	A	2.8	A	3.4	A
USGS	452053119323001	2015-07-27 09:00	PDT	21.2	A	242	A	7.4	A	8.7	A	2.7	A	2.8	A
USGS	452053119323001	2015-07-27 11:00	PDT	21.4	A	244	A	7.5	A	8.7	A	2.4	A	3.2	A
USGS	452053119323001	2015-07-27 12:00	PDT	21.5	A	244	A	7.6	A	8.7	A	2.6	A	5.0	A
USGS	452053119323001	2015-07-27 13:00	PDT	21.8	A	244	A	7.6	A	8.7	A	2.3	A	3.6	A
USGS	452053119323001	2015-07-27 14:00	PDT	21.9	A	245	A	7.7	A	8.7	A	2.4	A	3.5	A
USGS	452053119323001	2015-07-27 15:00	PDT	21.6	A	244	A	7.6	A	8.7	A	2.5	A	3.6	A
USGS	452053119323001	2015-07-27 16:00	PDT	21.5	A	244	A	7.6	A	8.7	A	2.9	A	3.9	A
USGS	452053119323001	2015-07-27 17:00	PDT	21.5	A	244	A	7.7	A	8.7	A	2.9	A	3.9	A
USGS	452053119323001	2015-07-27 18:00	PDT	21.6	A	244	A	7.7	A	8.7	A	2.9	A	3.7	A
USGS	452053119323001	2015-07-27 19:00	PDT	21.4	A	244	A	7.7	A	8.7	A	3.2	A	4.7	A
USGS	452053119323001	2015-07-27 20:00	PDT	21.4	A	244	A	7.7	A	8.7	A	3.3	A	5.1	A
USGS	452053119323001	2015-07-27 21:00	PDT	21.3	A	244	A	7.7	A	8.7	A	2.9	A	6.3	A
USGS	452053119323001	2015-07-27 22:00	PDT	21.4	A	244	A	7.7	A	8.7	A	3.0	A	7.6	A
USGS	452053119323001	2015-07-27 23:00	PDT	21.4	A	244	A	7.7	A	8.7	A	3.2	A	6.6	A
USGS	452053119323001	2015-07-28 00:00	PDT	21.4	A	244	A	7.7	A	8.7	A	3.0	A	4.5	A
USGS	452053119323001	2015-07-28 01:00	PDT	21.3	A	244	A	7.7	A	8.7	A	2.7	A	8.8	A
USGS	452053119323001	2015-07-28 02:00	PDT	21.3	A	244	A	7.7	A	8.7	A	3.0	A	5.6	A
USGS	452053119323001	2015-07-28 03:00	PDT	21.2	A	244	A	7.7	A	8.7	A	2.9	A	5.8	A
USGS	452053119323001	2015-07-28 04:00	PDT	21.2	A	244	A	7.7	A	8.7	A	2.8	A	6.2	A
USGS	452053119323001	2015-07-28 05:00	PDT	21.1	A	244	A	7.6	A	8.7	A	2.8	A	5.4	A
USGS	452053119323001	2015-07-28 06:00	PDT	21.1	A	244	A	7.6	A	8.7	A	2.6	A	5.1	A
USGS	452053119323001	2015-07-28 07:00	PDT	21.0	A	244	A	7.6	A	8.7	A	2.8	A	5.1	A
USGS	452053119323001	2015-07-28 08:00	PDT	21.0	A	244	A	7.6	A	8.7	A	2.8	A	5.1	A
USGS	452053119323001	2015-07-28 09:00	PDT	21.1	A	244	A	7.7	A	8.7	A	2.9	A	3.6	A
USGS	452053119323001	2015-07-28 10:00	PDT	21.3	A	244	A	7.7	A	8.7	A	3.0	A	5.1	A
USGS	452053119323001	2015-07-28 11:00	PDT	21.4	A	244	A	7.8	A	8.7	A	2.7	A	4.9	A
USGS	452053119323001	2015-07-28 12:00	PDT	22.1	A	245	A	7.9	A	8.7	A	2.6	A	5.9	A
USGS	452053119323001	2015-07-28 13:00	PDT	22.1	A	245	A	7.9	A	8.7	A	2.2	A	2.9	A
USGS	452053119323001	2015-07-28 14:00	PDT	22.0	A	244	A	8.0	A	8.7	A	2.3	A	3.5	A
USGS	452053119323001	2015-07-28 15:00	PDT	21.8	A	244	A	8.1	A	8.7	A	2.2	A	3.7	A
USGS	452053119323001	2015-07-28 16:00	PDT	21.9	A	244	A	8.2	A	8.7	A	2.1	A	4.1	A
USGS	452053119323001	2015-07-28 17:00	PDT	22.6	A	245	A	8.1	A	8.7	A	1.8	A	3.0	A
USGS	452053119323001	2015-07-28 18:00	PDT	21.5	A	244	A	8.2	A	8.8	A	2.2	A	4.6	A
USGS	452053119323001	2015-07-28 19:00	PDT	21.4	A	244	A	8.2	A	8.8	A	2.2	A	4.1	A
USGS	452053119323001	2015-07-28 20:00	PDT	21.3	A	244	A	8.2	A	8.8	A	2.2	A	7.1	A
USGS	452053119323001	2015-07-28 21:00	PDT	21.3	A	244	A	8.1	A	8.7	A	4.6	A	8.5	A
USGS	452053119323001	2015-07-28 22:00	PDT	22.4	A	245	A	8.3	A	8.8	A	2.1	A	4.0	A
USGS	452053119323001	2015-07-28 23:00	PDT	22.4	A	245	A	8.2	A	8.7	A	2.0	A	3.5	A
USGS	452053119323001	2015-07-29 00:00	PDT	22.4	A	245	A	8.2	A	8.7	A	1.9	A	4.1	A
USGS	452053119323001	2015-07-29 01:00	PDT	22.3	A	245	A	8.2	A	8.7	A	1.9	A	4.6	A
USGS	452053119323001	2015-07-29 02:00	PDT	22.2	A	245	A	8.2	A	8.7	A	1.8	A	4.9	A
USGS	452053119323001	2015-07-29 03:00	PDT	22.1	A	245	A	8.2	A	8.7	A	1.9	A	3.1	A
USGS	452053119323001	2015-07-29 04:00	PDT	22.0	A	245	A	8.2	A	8.7	A	1.8	A	4.4	A
USGS	452053119323001	2015-07-29 05:00	PDT	21.9	A	245	A	8.2	A	8.7	A	1.8	A	4.8	A
USGS	452053119323001	2015-07-29 06:00	PDT	21.8	A	245	A	8.1	A	8.7	A	1.9	A	4.0	A
USGS	452053119323001	2015-07-29 07:00	PDT	21.7	A	245	A	8.1	A	8.7	A	1.8	A	4.7	A
USGS	452053119323001	2015-07-29 08:00	PDT	21.7	A	245	A	8.2	A	8.7	A	1.8	A	3.8	A
USGS	452053119323001	2015-07-29 09:00	PDT	21.8	A	245	A	8.2	A	8.7	A	1.8	A	3.5	A
USGS	452053119323001	2015-07-29 10:00	PDT	21.8	A	245	A	8.2	A	8.8	A	1.7	A	3.4	A
